time_ms,V_mV,m,h,n,I_inj_uA_per_cm2
7.91,7.805652592467984,0.991173881679561,0.16042709192527815,0.7207986566589613,0.0
7.92,7.287763160394429,0.99090501641509,0.15886013713492655,0.7221928402805806,0.0
7.930000000000001,6.770626113679277,0.9906244837111294,0.1573102079439279,0.7235609485064814,0.0
7.94,6.25429030597608,0.9903320373136569,0.15577718173510557,0.724903304790518,0.0
7.95,5.738802077378269,0.9900274157188855,0.15426093852179032,0.7262202279722101,0.0
7.96,5.224205317349024,0.9897103424165011,0.15276136094888015,0.7275120322891496,0.0
7.97,4.710541527178417,0.9893805260936984,0.15127833429366178,0.7287790273924348,0.0
7.98,4.197849881879236,0.9890376608029846,0.14981174646634016,0.7300215183649463,0.0
7.99,3.686167291435768,0.9886814260964708,0.14836148801022017,0.7312398057422869,0.0
8.0,3.175528461322244,0.9883114871291496,0.14692745210148134,0.7324341855362122,0.0
8.01,2.6659659522098673,0.9879274947334525,0.14550953454848362,0.733604949260388,0.0
8.02,2.1575102387832965,0.9875290854671953,0.14410763379053926,0.7347523839583119,0.0
8.03,1.6501897675889277,0.9871158816368509,0.14272165089608232,0.7358767722332482,0.0
8.040000000000001,1.1440310138386502,0.9866874912979354,0.1413514895601647,0.7369783922800253,0.0
8.05,0.6390585370936422,0.9862435082341504,0.139997056101204,0.738057517918554,0.0
8.06,0.13529503575337165,0.9857835119168007,0.13865825945690605,0.7391144186289289,0.0
8.07,-0.36723859972478123,0.985307067445886,0.137335011179281,0.7401493595879781,0.0
8.08,-0.8685232349497666,0.9848137254741602,0.1360272254286698,0.7411626017071354,0.0
8.09,-1.3685414411400245,0.9843030221153523,0.1347348189666943,0.7421544016715084,0.0
8.1,-1.8672774461610295,0.9837744788376548,0.1334577111480421,0.7431250119800239,0.0
8.11,-2.3647170871338283,0.983227602343502,0.1321958239109946,0.7440746809865345,0.0
8.120000000000001,-2.8608477646922292,0.9826618844365813,0.13094908176660375,0.7450036529417717,0.0
8.13,-3.3556583989679023,0.9820768018769535,0.12971741178642246,0.7459121680360391,0.0
8.14,-3.8491393873843185,0.9814718162250876,0.12850074358869074,0.7468004624425361,0.0
8.15,-4.341282564342416,0.9808463736755556,0.12729900932287874,0.7476687683612107,0.0
8.16,-4.832081162883047,0.9801999048810692,0.12611214365248785,0.7485173140630388,0.0
8.17,-5.32152977841357,0.9795318247674881,0.12494008373600965,0.7493463239346314,0.0
8.18,-5.8096243345884435,0.9788415323403692,0.12378276920594389,0.7501560185230722,0.0
8.19,-6.296362051436289,0.9781284104835755,0.12264014214577727,0.7509466145808903,0.0
8.2,-6.781741415828501,0.9773918257504071,0.12151214706482684,0.7517183251110738,0.0
8.21,-7.2657621543872795,0.9766311281476642,0.1203987308708544,0.7524713594120318,0.0
8.22,-7.748425208933632,0.9758456509129981,0.11929984284036212,0.7532059231224112,0.0
8.23,-8.229732714578535,0.9750347102858488,0.11821543458648402,0.7539222182656795,0.0
8.24,-8.709687980563125,0.9741976052722114,0.11714546002439381,0.7546204432943806,0.0
8.25,-9.188295473956092,0.9733336174034151,0.11608987533415631,0.7553007931339738,0.0
8.26,-9.665560806318844,0.9724420104890309,0.115048638920958,0.7559634592261658,0.0
8.27,-10.141490723450826,0.9715220303639656,0.11402171137266154,0.7566086295716447,0.0
8.28,-10.616093098329237,0.9705729046297212,0.11300905541463997,0.7572364887721247,0.0
8.290000000000001,-11.08937692735852,0.9695938423897308,0.11201063586185847,0.7578472180716116,0.0
8.3,-11.561352330045986,0.968584033978597,0.11102641956818539,0.7584409953967955,0.0
8.31,-12.032030552220247,0.9675426506849792,0.11005637537292959,0.7590179953964794,0.0
8.32,-12.50142397290895,0.9664688444677797,0.10910047404461767,0.7595783894799498,0.0
8.33,-12.96954611499148,0.9653617476651853,0.10815868822204336,0.7601223458541959,0.0
8.34,-13.436411659740767,0.9642204726960159,0.10723099235264079,0.7606500295598815,0.0
8.35,-13.902036465366113,0.9630441117527182,0.10631736262825535,0.761161602505975,0.0
8.36,-14.366437589665882,0.9618317364852315,0.10541777691840802,0.7616572235029406,0.0
8.370000000000001,-14.829633316894897,0.9605823976748175,0.10453221470117378,0.762137048294393,0.0
8.38,-15.291643188946686,0.9592951248968221,0.10366065699181974,0.7626012295871181,0.0
8.39,-15.752488040944787,0.9579689261711908,0.10280308626937551,0.7630499170793618,0.0
8.4,-16.212190041330675,0.9566027875994129,0.10195948640133567,0.7634832574872872,0.0
8.41,-16.670772736527972,0.9551956729864153,0.10112984256672251,0.7639013945695019,0.0
8.42,-17.128261100253894,0.953746523445761,0.10031414117776588,0.7643044691495563,0.0
8.43,-17.5846815875389,0.9522542569863399,0.09951236980048626,0.7646926191363147,0.0
8.44,-18.040062193504646,0.9507177680785613,0.09872451707449612,0.7650659795421012,0.0
8.45,-18.494432516938414,0.9491359271978764,0.09795057263236312,0.7654246824985237,0.0
8.46,-18.94782382868909,0.9475075803432692,0.0971905270189073,0.7657688572698809,0.0
8.47,-19.40026914489589,0.9458315485281644,0.0964443716108308,0.7660986302640582,0.0
8.48,-19.85180330504598,0.9441066272410021,0.09571209853710476,0.7664141250408224,0.0
8.49,-20.30246305484129,0.9423315858725329,0.09499370060056182,0.7667154623174254,0.0
8.5,-20.752287133838017,0.9405051671066852,0.09428917120116424,0.7670027599714333,0.0
8.51,-21.201316367804733,0.9386260862716603,0.09359850426143693,0.7672761330406992,0.0
8.52,-21.649593765726483,0.9366930306477085,0.0929216941545709,0.7675356937204029,0.0
8.53,-22.097164621363195,0.9347046587278499,0.09225873563571559,0.7677815513570869,0.0
8.540000000000001,-22.54407661925071,0.9326595994276141,0.09160962377698774,0.7680138124396229,0.0
8.55,-22.99037994501209,0.93055645123969,0.09097435390673007,0.7682325805870486,0.0
8.56,-23.43612739982548,0.9283937813292115,0.09035292155355401,0.7684379565332258,0.0
8.57,-23.881374518872615,0.9261701245652435,0.0897453223956975,0.7686300381082731,0.0
8.58,-24.326179693569053,0.9238839824838956,0.08915155221622133,0.7688089202167409,0.0
8.59,-24.770604297353227,0.9215338221783643,0.08857160686455466,0.7689746948125006,0.0
8.6,-25.21471281478625,0.9191180751111111,0.08800548222488372,0.7691274508703372,0.0
8.61,-25.658572973687995,0.9166351358433066,0.08745317419185542,0.7692672743542378,0.0
8.620000000000001,-26.10225588000678,0.9140833606766339,0.086914678654042,0.7693942481823879,0.0
8.63,-26.54583615508979,0.9114610662025356,0.0863899914855821,0.7695084521888966,0.0
8.64,-26.989392074988807,0.90876652775403,0.08587910854637955,0.7696099630822885,0.0
8.65,-27.433005711399883,0.9059979777552999,0.08538202569120326,0.7696988544008132,0.0
8.66,-27.876763073796297,0.9031536039644034,0.08489873878799113,0.7697751964646437,0.0
8.67,-28.32075425226989,0.9002315476046501,0.08442924374561746,0.7698390563250495,0.0
8.68,-28.765073560546476,0.8972299013804617,0.08397353655133882,0.7698904977106523,0.0
8.69,-29.209819678584893,0.894146707373887,0.08353161331808731,0.7699295809708931,0.0
8.700000000000001,-29.655095794105335,0.8909799548183877,0.08310347034173424,0.7699563630168611,0.0
8.71,-30.101009742319594,0.8877275777470586,0.08268910416840194,0.7699708972596617,0.0
8.72,-30.547674143052003,0.884387452513121,0.08228851167185791,0.7699732335465284,0.0
8.73,-30.99520653434357,0.8809573951813311,0.08190169014098413,0.7699634180949099,0.0
8.74,-31.443729501521034,0.8774351587899136,0.08152863737727727,0.7699414934248011,0.0
8.75,-31.893370800585195,0.8738184304837746,0.08116935180230238,0.7699074982896188,0.0
8.76,-32.34426347462667,0.8701048285210958,0.08082383257499536,0.7698614676059624,0.0
8.77,-32.796545961809386,0.8662918991570002,0.08049207971868895,0.7698034323826455,0.0
8.78,-33.25036219327005,0.8623771134098314,0.08017409425772398,0.7697334196494278,0.0
8.790000000000001,-33.70586167906262,0.8583578637177509,0.07986987836350286,0.7696514523859322,0.0
8.8,-34.163199580026884,0.8542314604958746,0.07957943550984763,0.7695575494512874,0.0
8.81,-34.62253676317672,0.8499951286070825,0.07930277063754021,0.7694517255151001,0.0
8.82,-35.084039837882486,0.8456460037630186,0.07903989032794867,0.7693339909904322,0.0
8.83,-35.54788116975974,0.8411811288756971,0.07879080298568197,0.7692043519695322,0.0
8.84,-36.01423886876934,0.8365974503846357,0.07855551903026589,0.7690628101631583,0.0
8.85,-36.48329674757779,0.8318918145896198,0.07833405109689605,0.7689093628444202,0.0
8.86,-36.955244245717985,0.8270609640251604,0.07812641424640007,0.7687440027981727,0.0
8.870000000000001,-37.430276314525216,0.8221015339195467,0.0779326261846291,0.7685667182771001,0.0
8.88,-37.9085932571982,0.8170100487892243,0.07775270749159983,0.7683774929657591,0.0
8.89,-38.39040051764697,0.811782919228182,0.07758668186082014,0.7681763059539733,0.0
8.9,-38.87590841103636,0.8064164389622392,0.0774345763493526,0.767963131721122,0.0
8.91,-39.36533178811437,0.8009067822497524,0.07729642163930008,0.7677379401330141,0.0
8.92,-39.85888962452842,0.7952500017234495,0.0771722523115314,0.7675006964532121,0.0
8.93,-40.35680452538258,0.789442026783048,0.07706210713259982,0.7672513613708383,0.0
8.94,-40.859302134277065,0.7834786626651814,0.07696602935593841,0.766989891047091,0.0
8.950000000000001,-41.36661043500783,0.7773555903361439,0.07688406703853609,0.7667162371828902,0.0
8.96,-41.87895893299705,0.7710683673742459,0.07681627337440021,0.766430347110279,0.0
8.97,-42.3965777023929,0.7646124300323349,0.07676270704618356,0.7661321639104195,0.0
8.98,-42.91969628363925,0.7579830966974349,0.07672343259638607,0.7658216265612309,0.0
8.99,-43.448542415203065,0.7511755729936253,0.07669852081951677,0.7654986701179398,0.0
9.0,-43.98334058209634,0.7441849588063024,0.07668804917650383,0.7651632259300142,0.0
9.01,-44.524310362889125,0.7370062575408568,0.07669210223244867,0.7648152218981568,0.0
9.02,-45.07166455614151,0.7296343879664715,0.07671077211850852,0.7644545827752153,0.0
9.03,-45.62560706666016,0.722064199035995,0.07674415901823563,0.7640812305150217,0.0
9.040000000000001,-46.18633053180168,0.7142904881152595,0.07679237167806606,0.7636950846732996,0.0
9.05,-46.75401366831193,0.7063080230991895,0.07685552794080523,0.7632960628648509,0.0
9.06,-47.32881832103821,0.6981115689366442,0.07693375529986135,0.7628840812812563,0.0
9.07,-47.910886196436955,0.6896959191298718,0.07702719147059417,0.7624590552732653,0.0
9.08,-48.50033526629914,0.6810559328159526,0.07713598497343377,0.7620209000019104,0.0
9.09,-49.09725583073462,0.6721865780743429,0.07726029572134394,0.7615695311621272,0.0
9.1,-49.701706234417706,0.663082982133596,0.07740029560172174,0.7611048657822894,0.0
9.11,-50.31370823664598,0.6537404891677013,0.07755616903991068,0.7606268231025406,0.0
9.120000000000001,-50.93324204415812,0.6441547263735339,0.0777281135281424,0.7601353255341217,0.0
9.13,-51.56024102615471,0.6343216789998655,0.07791634009991094,0.7596302997010149,0.0
9.14,-52.19458614381369,0.6242377749484117,0.07812107372554729,0.7591116775641472,0.0
9.15,-52.83610014200189,0.613899979480459,0.07834255360015378,0.7585793976270899,0.0
9.16,-53.48454156900391,0.6033059004296757,0.07858103329017191,0.7580334062206538,0.0
9.17,-54.13959871096883,0.5924539041327757,0.07883678069983514,0.7574736588619868,0.0
9.18,-54.800883551318414,0.5813432420342468,0.07911007781380258,0.7569001216817426,0.0
9.19,-55.46792589127369,0.5699741875888584,0.0794012201676479,0.7563127729106015,0.0
9.200000000000001,-56.140167795389424,0.5583481826664858,0.07971051599393651,0.7557116044139012,0.0
9.21,-56.81695855466518,0.5464679921503514,0.08003828498878622,0.7550966232604017,0.0
9.22,-57.49755038817419,0.5343378648081365,0.0803848566425754,0.7544678533083079,0.0
9.23,-58.18109513053079,0.5219636978072223,0.08075056807941108,0.7538253367886438,0.0
9.24,-58.86664217475827,0.5093532014500993,0.08113576135371942,0.7531691358630083,0.0
9.25,-59.5531379556256,0.4965160598436841,0.08154078015951242,0.7524993341297054,0.0
9.26,-60.23942726431002,0.48346408231968957,0.08196596591912605,0.75181603804937,0.0
9.27,-60.92425667807641,0.47021133954008754,0.08241165323402237,0.7511193782586135,0.0
9.28,-61.60628036527744,0.4567742774160004,0.08287816470093144,0.7504095107380627,0.0
9.290000000000001,-62.28406848338949,0.44317180131984996,0.08336580512221974,0.7496866177996269,0.0
9.3,-62.95611832372661,0.4294253226723876,0.08387485516957495,0.7489509088571,0.0
9.31,-63.62086826981442,0.4155587599394623,0.08440556459406974,0.748202620944492,0.0
9.32,-64.27671452774736,0.4015984864785869,0.0849581451120298,0.7474420189479885,0.0
9.33,-64.92203045894856,0.3875732186206494,0.08553276313291244,0.7466693955203646,0.0
9.34,-65.55518820385983,0.3735138389186829,0.08612953253006865,0.7458850706511714,0.0
9.35,-66.17458213708436,0.35945315166205744,0.08674850768483794,0.7450893908721825,0.0
9.36,-66.77865355064922,0.3454255705021171,0.08738967705570425,0.744282728085448,0.0
9.370000000000001,-67.365915834377,0.33146674125754344,0.08805295753408839,0.7434654780107423,0.0
9.38,-67.93497932359877,0.31761310648642077,0.08873818984408849,0.7426380582599864,0.0
9.39,-68.48457492666351,0.3039014219837224,0.0894451352232852,0.7418009060579804,0.0
9.4,-69.01357563767274,0.2903682386968336,0.09017347358502578,0.7409544756409547,0.0
9.41,-69.52101508950506,0.27704936633803195,0.09092280331033055,0.7400992353764011,0.0
9.42,-70.00610240928835,0.26397933691977515,0.09169264275229691,0.7392356646586128,0.0
9.43,-70.46823279803138,0.25119088731206884,0.0924824334616975,0.7383642506436069,0.0
9.44,-70.90699345746702,0.23871447958052636,0.09329154506465186,0.7374854848939182,0.0
9.450000000000001,-71.3221647148973,0.22657787628713083,0.09411928164770572,0.7365998600075847,0.0
9.46,-71.71371643257014,0.21480578522894034,0.0949648894382623,0.7357078663061402,0.0
9.47,-72.08180001267259,0.20341958447654085,0.09582756551423885,0.7348099886534978,0.0
9.48,-72.42673650474298,0.19243713436756865,0.0967064672399091,0.7339067034714304,0.0
9.49,-72.74900147514434,0.18187267867426082,0.09760072210724015,0.7329984760083658,0.0
9.5,-73.04920739922672,0.17173683286418692,0.09850943766384566,0.7320857579070754,0.0
9.51,-73.32808438268555,0.16203665353590146,0.0994317112283639,0.7311689851043235,0.0
9.52,-73.58646001167368,0.1527757799870523,0.10036663912857857,0.7302485760825057,0.0
9.53,-73.82523907833755,0.1439546366169373,0.10131332524290484,0.7293249304805477,0.0
9.540000000000001,-74.0453838397301,0.13557068353385657,0.10227088867751484,0.7283984280595598,0.0
9.55,-74.24789535523247,0.12761870229394184,0.10323847046502488,0.7274694280085017,0.0
9.56,-74.43379632252079,0.12009110403458516,0.10421523922248561,0.7265382685667611,0.0
9.57,-74.60411570543936,0.11297824822686875,0.10520039575338443,0.7256052669342771,0.0
9.58,-74.75987532760082,0.10626876168011123,0.10619317661840856,0.7246707194356409,0.0
9.59,-74.9020784994504,0.09994984911049921,0.10719285673168759,0.7237349019023583,0.0
9.6,-75.03170065777768,0.09400758837456899,0.10819875106283106,0.722798070236928,0.0
9.61,-75.1496819269037,0.08842720523474563,0.10921021554066711,0.7218604611232772,0.0
9.620000000000001,-75.25692145987595,0.08319332416881271,0.11022664726301093,0.7209222928500933,0.0
9.63,-75.35427338452048,0.07829019319167599,0.11124748411917455,0.7199837662163725,0.0
9.64,-75.44254416083747,0.07370188188948154,0.11227220392951849,0.7190450654917915,0.0
9.65,-75.52249115028037,0.06941245286099139,0.11330032320037879,0.7181063594080459,0.0
9.66,-75.59482220113763,0.06540610752560455,0.1143313955843181,0.717167802160881,0.0
9.67,-75.66019606490583,0.06166730781072656,0.1153650101258297,0.716229534406016,0.0
9.68,-75.71922347387225,0.05818087560005444,0.11640078936217166,0.7152916842354166,0.0
9.69,-75.7724687281636,0.05493207203883813,0.1174383873385451,0.7143543681233329,0.0
9.700000000000001,-75.82045165971498,0.051906658882643154,0.11847748758680764,0.7134176918341425,0.0
9.71,-75.86364985980099,0.049090944071062015,0.11951780110763244,0.7124817512863175,0.0
9.72,-75.90250107511974,0.04647181363257062,0.1205590643876675,0.7115466333687668,0.0
9.73,-75.93740569438481,0.04403675190292927,0.1216010374759024,0.7106124167074118,0.0
9.74,-75.96872926264679,0.04177385188494275,0.1226435021371261,0.709679172381162,0.0
9.75,-75.99680497399322,0.03967181740608094,0.12368626009502204,0.7087469645874949,0.0
9.76,-76.02193610485206,0.03771995855315822,0.12472913137302481,0.7078158512586541,0.0
9.77,-76.04439835992524,0.03590818168785211,0.12577195273747044,0.7068858846300828,0.0
9.78,-76.06444211093746,0.03422697517881083,0.126814576244708,0.7059571117631487,0.0
9.790000000000001,-76.08229451506392,0.03266739182905116,0.1278568678916088,0.7050295750245119,0.0
9.8,-76.09816150527645,0.031221028833394414,0.12889870636721268,0.7041033125246752,0.0
9.81,-76.11222964909794,0.029880005970822153,0.1299399819020021,0.7031783585183443,0.0
9.82,-76.12466787554801,0.02863694262103471,0.13098059521041466,0.7022547437692541,0.0
9.83,-76.13562907255614,0.027484934092774763,0.13202045652162211,0.7013324958820806,0.0
9.84,-76.14525155895059,0.026417527662870813,0.13305948469325896,0.7004116396039879,0.0
9.85,-76.1536604364262,0.025428698648469188,0.13409760640262566,0.6994921970982606,0.0
9.86,-76.16096882775719,0.024512826769448763,0.13513475540987596,0.6985741881923466,0.0
9.870000000000001,-76.16727900804304,0.023664673002401184,0.1361708718877901,0.6976576306025054,0.0
9.88,-76.17268343603118,0.022879357080679855,0.13720590181290632,0.6967425401371153,0.0
9.89,-76.17726569261335,0.02215233575579457,0.13823979641300885,0.6958289308805516,0.0
9.9,-76.1811013334929,0.021479381902852274,0.13927251166623275,0.6949168153594035,0.0
9.91,-76.1842586628108,0.020856564525902368,0.14030400784732977,0.6940062046926633,0.0
9.92,-76.18679943423051,0.020280229697113752,0.14133424911693415,0.6930971087273868,0.0
9.93,-76.18877948564334,0.019746982445958492,0.14236320314996356,0.6921895361611974,0.0
9.94,-76.19024931328661,0.01925366960036012,0.14339084079958236,0.691283494652888,0.0
9.950000000000001,-76.19125459068175,0.018797363570521572,0.14441713579343743,0.6903789909222648,0.0
9.96,-76.19183663741151,0.018375347057392497,0.14544206445914787,0.6894760308402718,0.0
9.97,-76.19203284237301,0.0179850986610499,0.14646560547628587,0.6885746195103385,0.0
9.98,-76.19187704577158,0.017624279359292123,0.14748773965232773,0.68767476134181,0.0
9.99,-76.191399883766,0.017290719823179437,0.14850844972027805,0.6867764601162303,0.0
10.0,-76.19062909933909,0.016982408533837264,0.14952772015587978,0.6858797190471817,0.0
10.01,-76.18958982265222,0.0166974806633527,0.15054553701251444,0.6849845408343145,0.0
10.02,-76.1883048238481,0.01643420768185903,0.15156188777207466,0.6840909277121355,0.0
10.03,-76.18679474099328,0.016190987652763732,0.15257676121025368,0.6831988814940753,0.0
10.040000000000001,-76.18507828560057,0.015966336178405767,0.15359014727484438,0.6823084036122955,0.0
10.05,-76.18317242793988,0.015758877959122508,0.15460203697577624,0.6814194951536593,0.0
10.06,-76.1810925641351,0.015567338929678362,0.15561242228574165,0.6805321568922404,0.0
10.07,-76.17885266685072,0.015390538938184544,0.15662129605037461,0.6796463893187122,0.0
10.08,-76.1764654211966,0.015227384933964128,0.15762865190704659,0.6787621926669236,0.0
10.09,-76.17394234731923,0.015076864632240998,0.1586344842114358,0.6778795669379376,0.0
10.1,-76.17129391100286,0.014938040625017258,0.15963878797110947,0.6769985119217811,0.0
10.11,-76.16852962347286,0.014810044909020399,0.1606415587854332,0.6761190272171307,0.0
10.120000000000001,-76.1656581314747,0.014692073803124709,0.1616427927911902,0.6752411122491349,0.0
10.13,-76.16268729859524,0.014583383229161907,0.16264248661335298,0.6743647662855551,0.0
10.14,-76.15962427869594,0.014483284331518947,0.1636406373205066,0.6734899884513887,0.0
10.15,-76.1564755822405,0.014391139412365339,0.16463724238447086,0.6726167777421216,0.0
10.16,-76.15324713622113,0.014306358160749539,0.1656322996437148,0.6717451330357417,0.0
10.17,-76.14994433831676,0.014228394155148382,0.1666258072701961,0.6708750531036349,0.0
10.18,-76.14657210585295,0.014156741620340786,0.16761776373929516,0.6700065366204695,0.0
10.19,-76.14313492007595,0.014090932420704867,0.16860816780254534,0.6691395821731663,0.0
10.200000000000001,-76.13963686620208,0.014030533273204745,0.1695970184628914,0.6682741882690426,0.0
10.21,-76.13608166965712,0.013975143164439461,0.17058431495223345,0.6674103533432083,0.0
10.22,-76.13247272887901,0.013924390957172135,0.17157005671103812,0.6665480757652851,0.0
10.23,-76.12881314501973,0.013877933172743787,0.1725542433698205,0.6656873538455133,0.0
10.24,-76.12510574884841,0.013835451936704725,0.1735368747323186,0.664828185840304,0.0
10.25,-76.12135312512804,0.013796653075868926,0.17451795076020046,0.6639705699572888,0.0
10.26,-76.11755763471055,0.013761264355815516,0.17549747155915912,0.6631145043599138,0.0
10.27,-76.1137214345709,0.013729033848628574,0.17647543736626492,0.6622599871716218,0.0
10.28,-76.10984649597897,0.013699728421384474,0.17745184853845714,0.661407016479659,0.0
10.290000000000001,-76.10593462098801,0.013673132336567136,0.17842670554206858,0.6605555903385432,0.0
10.3,-76.10198745740135,0.013649045956218471,0.17940000894328686,0.6597057067732232,0.0
10.31,-76.09800651236242,0.013627284542216284,0.1803717593994654,0.6588573637819591,0.0
10.32,-76.09399316469933,0.01360767714561741,0.18134195765120545,0.6580105593389485,0.0
10.33,-76.08994867614236,0.013590065578512082,0.18231060451513828,0.6571652913967211,0.0
10.34,-76.08587420152085,0.013574303462308862,0.1832777008773429,0.656321557888325,0.0
10.35,-76.08177079803586,0.013560255346809958,0.18424324768734146,0.6554793567293213,0.0
10.36,-76.07763943369548,0.013547795894846459,0.18520724595261934,0.6546386858196058,0.0
10.370000000000001,-76.0734809949912,0.01353680912762401,0.18616969673362244,0.6537995430450729,0.0
10.38,-76.06929629388632,0.013527187726283463,0.18713060113918842,0.6529619262791357,0.0
10.39,-76.06508607418039,0.013518832385509943,0.18808996032237266,0.6521258333841157,0.0
10.4,-76.0608510173074,0.013511651215329224,0.18904777547663348,0.6512912622125133,0.0
10.41,-76.05659174762036,0.013505559187513857,0.1900040478323446,0.6504582106081699,0.0
10.42,-76.05230883720931,0.013500477623284664,0.19095877865360533,0.649626676407331,0.0
10.43,-76.04800281029573,0.013496333719237382,0.1919119692353225,0.648796657439619,0.0
10.44,-76.04367414724197,0.013493060108650779,0.19286362090053943,0.6479681515289244,0.0
10.450000000000001,-76.03932328821101,0.013490594455542597,0.19381373499799084,0.6471411564942212,0.0
10.46,-76.03495063650801,0.01348887907903445,0.19476231289986332,0.6463156701503141,0.0
10.47,-76.03055656163272,0.013487860605767406,0.19570935599974354,0.6454916903085232,0.0
10.48,-76.02614140206853,0.013487489648277298,0.19665486571073795,0.6446692147773115,0.0
10.49,-76.02170546783216,0.013487720507393944,0.19759884346374895,0.6438482413628603,0.0
10.5,-76.0172490428051,0.013488510896872146,0.1985412907058939,0.6430287678695965,0.0
10.51,-76.01277238686646,0.013489821688595511,0.19948220889905488,0.6422107921006764,0.0
10.52,-76.00827573784477,0.013491616676817449,0.20042159951854774,0.64139431185843,0.0
10.53,-76.00375931330483,0.013493862360017985,0.20135946405190056,0.6405793249447675,0.0
10.540000000000001,-75.9992233121841,0.01349652773906081,0.2022958039977317,0.6397658291615543,0.0
10.55,-75.99466791629189,0.01349958413043298,0.20323062086471955,0.6389538223109532,0.0
10.56,-75.99009329168332,0.013503004993440428,0.20416391617065577,0.6381433021957399,0.0
10.57,-75.98549958991903,0.013506765770316438,0.20509569144157533,0.6373342666195924,0.0
10.58,-75.98088694922052,0.013510843738278053,0.20602594821095657,0.6365267133873564,0.0
10.59,-75.97625549553017,0.013515217872637333,0.20695468801898584,0.63572064030529,0.0
10.6,-75.97160534348413,0.013519868720141106,0.20788191241188095,0.634916045181287,0.0
10.61,-75.96693659730566,0.013524778281774506,0.20880762294126876,0.6341129258250837,0.0
10.620000000000001,-75.9622493516256,0.013529929904320745,0.2097318211636125,0.6333112800484477,0.0
10.63,-75.95754369223631,0.013535308180022378,0.21065450863968452,0.6325111056653518,0.0
10.64,-75.95281969678459,0.013540898853738296,0.21157568693408094,0.6317124004921338,0.0
10.65,-75.94807743540889,0.013546688737035921,0.2124953576147747,0.630915162347643,0.0
10.66,-75.94331697132542,0.013552665628700002,0.21341352225270388,0.630119389053375,0.0
10.67,-75.93853836136743,0.013558818241178171,0.2143301824213924,0.6293250784335956,0.0
10.68,-75.93374165648173,0.013565136132519306,0.21524533969660067,0.6285322283154546,0.0
10.69,-75.92892690218574,0.013571609643393961,0.21615899565600355,0.6277408365290896,0.0
10.700000000000001,-75.92409413898865,0.013578229838816819,0.21707115187889356,0.6269509009077223,0.0
10.71,-75.91924340277949,0.013584988454219593,0.2179818099459073,0.6261624192877461,0.0
10.72,-75.91437472518474,0.01359187784554907,0.2188909714387733,0.6253753895088067,0.0
10.73,-75.90948813389835,0.01359889094308934,0.21979863794007953,0.6245898094138762,0.0
10.74,-75.90458365298592,0.013606021208729774,0.22070481103305892,0.6238056768493208,0.0
10.75,-75.89966130316557,0.013613262596421172,0.2216094923013918,0.6230229896649622,0.0
10.76,-75.89472110206721,0.013620609515581712,0.22251268332902355,0.6222417457141353,0.0
10.77,-75.88976306447188,0.013628056797232236,0.2234143856999966,0.6214619428537393,0.0
10.78,-75.88478720253299,0.013635599662656893,0.22431460099829553,0.6206835789442857,0.0
10.790000000000001,-75.87979352598067,0.013643233694400365,0.22521333080770403,0.6199066518499409,0.0
10.8,-75.87478204231078,0.013650954809427117,0.22611057671167337,0.6191311594385661,0.0
10.81,-75.86975275695963,0.013658759234281108,0.22700634029320088,0.6183570995817531,0.0
10.82,-75.86470567346568,0.013666643482096513,0.22790062313471812,0.617584470154857,0.0
10.83,-75.85964079361916,0.013674604331321186,0.2287934268179878,0.6168132690370253,0.0
10.84,-75.85455811760066,0.013682638806024949,0.22968475292400875,0.6160434941112254,0.0
10.85,-75.84945764410939,0.013690744157674333,0.2305746030329285,0.6152751432642684,0.0
10.86,-75.84433937048207,0.01369891784826429,0.23146297872396282,0.6145082143868307,0.0
10.870000000000001,-75.83920329280316,0.013707157534705559,0.23234988157532155,0.6137427053734741,0.0
10.88,-75.83404940600697,0.013715461054373951,0.2332353131641405,0.6129786141226629,0.0
10.89,-75.8288777039725,0.013723826411734849,0.23411927506641883,0.6122159385367797,0.0
10.9,-75.82368817961128,0.013732251765962652,0.23500176885696153,0.6114546765221393,0.0
10.91,-75.81848082494912,0.013740735419480975,0.23588279610932653,0.6106948259890006,0.0
10.92,-75.81325563120178,0.013749275807354883,0.2367623583957763,0.6099363848515776,0.0
10.93,-75.80801258884549,0.013757871487471629,0.23764045728723351,0.6091793510280489,0.0
10.94,-75.80275168768229,0.013766521131451085,0.23851709435324026,0.6084237224405648,0.0
10.950000000000001,-75.79747291690096,0.01377522351623147,0.239392271161921,0.6076694970152549,0.0
10.96,-75.79217626513353,0.013783977516280034,0.2402659892799486,0.6069166726822333,0.0
10.97,-75.786861720508,0.013792782096382114,0.2411382502725134,0.6061652473756033,0.0
10.98,-75.78152927069723,0.013801636304965486,0.242009055703295,0.6054152190334612,0.0
10.99,-75.77617890296469,0.013810539267920105,0.24287840713443673,0.6046665855978984,0.0
11.0,-75.77081060420689,0.013819490182876358,0.24374630612652248,0.6039193450150039,0.0
11.01,-75.76542436099301,0.01382848831390768,0.24461275423855566,0.6031734952348649,0.0
11.02,-75.76002015960185,0.013837532986625926,0.2454777530279404,0.6024290342115673,0.0
11.03,-75.75459798605627,0.0138466235836403,0.24634130405046442,0.6016859599031956,0.0
11.040000000000001,-75.74915782615534,0.013855759540352732,0.247203408860284,0.6009442702718314,0.0
11.05,-75.74369966550435,0.01386494034106472,0.24806406900991027,0.6002039632835522,0.0
